programme,social_category,gender,out_turn
B.Nat.(Yogic Sciences)-Bachelor of Naturopathy and Yogic Sciences,Other Backward Classes,Male,10
B.Nat.(Yogic Sciences)-Bachelor of Naturopathy and Yogic Sciences,Other Backward Classes,Female,46
B.Nat.(Yogic Sciences)-Bachelor of Naturopathy and Yogic Sciences,Other Backward Classes,Total,56
B.Nat.(Yogic Sciences)-Bachelor of Naturopathy and Yogic Sciences,Persons with Disability,Male,0
B.Nat.(Yogic Sciences)-Bachelor of Naturopathy and Yogic Sciences,Persons with Disability,Female,0
B.Nat.(Yogic Sciences)-Bachelor of Naturopathy and Yogic Sciences,Persons with Disability,Total,0
B.Nat.(Yogic Sciences)-Bachelor of Naturopathy and Yogic Sciences,Muslim,Male,0
B.Nat.(Yogic Sciences)-Bachelor of Naturopathy and Yogic Sciences,Muslim,Female,0
B.Nat.(Yogic Sciences)-Bachelor of Naturopathy and Yogic Sciences,Muslim,Total,0
B.Nat.(Yogic Sciences)-Bachelor of Naturopathy and Yogic Sciences,Other Minority Communities,Male,0
B.Nat.(Yogic Sciences)-Bachelor of Naturopathy and Yogic Sciences,Other Minority Communities,Female,0
B.Nat.(Yogic Sciences)-Bachelor of Naturopathy and Yogic Sciences,Other Minority Communities,Total,0
B.Nat.(Yogic Sciences)-Bachelor of Naturopathy and Yogic Sciences,EWS,Male,0
B.Nat.(Yogic Sciences)-Bachelor of Naturopathy and Yogic Sciences,EWS,Female,0
B.Nat.(Yogic Sciences)-Bachelor of Naturopathy and Yogic Sciences,EWS,Total,0
B.O.L.-Bachelor of Oriental Learning,All Categories,Male,45
B.O.L.-Bachelor of Oriental Learning,All Categories,Female,107
B.O.L.-Bachelor of Oriental Learning,All Categories,Total,152
B.O.L.-Bachelor of Oriental Learning,Scheduled Caste,Male,6
B.O.L.-Bachelor of Oriental Learning,Scheduled Caste,Female,12
B.O.L.-Bachelor of Oriental Learning,Scheduled Caste,Total,18
B.O.L.-Bachelor of Oriental Learning,Scheduled Tribe,Male,3
B.O.L.-Bachelor of Oriental Learning,Scheduled Tribe,Female,2
B.O.L.-Bachelor of Oriental Learning,Scheduled Tribe,Total,5
B.O.L.-Bachelor of Oriental Learning,Other Backward Classes,Male,19
B.O.L.-Bachelor of Oriental Learning,Other Backward Classes,Female,52
B.O.L.-Bachelor of Oriental Learning,Other Backward Classes,Total,71
B.O.L.-Bachelor of Oriental Learning,Persons with Disability,Male,1
B.O.L.-Bachelor of Oriental Learning,Persons with Disability,Female,0
B.O.L.-Bachelor of Oriental Learning,Persons with Disability,Total,1
B.O.L.-Bachelor of Oriental Learning,Muslim,Male,0
B.O.L.-Bachelor of Oriental Learning,Muslim,Female,1
B.O.L.-Bachelor of Oriental Learning,Muslim,Total,1
B.O.L.-Bachelor of Oriental Learning,Other Minority Communities,Male,0
B.O.L.-Bachelor of Oriental Learning,Other Minority Communities,Female,0
B.O.L.-Bachelor of Oriental Learning,Other Minority Communities,Total,0
B.O.L.-Bachelor of Oriental Learning,EWS,Male,0
B.O.L.-Bachelor of Oriental Learning,EWS,Female,3
B.O.L.-Bachelor of Oriental Learning,EWS,Total,3
B.O.T.-Bachelor of Occupational Therapy,All Categories,Male,229
B.O.T.-Bachelor of Occupational Therapy,All Categories,Female,490
B.O.T.-Bachelor of Occupational Therapy,All Categories,Total,719
B.O.T.-Bachelor of Occupational Therapy,Scheduled Caste,Male,38
B.O.T.-Bachelor of Occupational Therapy,Scheduled Caste,Female,46
B.O.T.-Bachelor of Occupational Therapy,Scheduled Caste,Total,84
B.O.T.-Bachelor of Occupational Therapy,Scheduled Tribe,Male,3
B.O.T.-Bachelor of Occupational Therapy,Scheduled Tribe,Female,21
B.O.T.-Bachelor of Occupational Therapy,Scheduled Tribe,Total,24
B.O.T.-Bachelor of Occupational Therapy,Other Backward Classes,Male,96
B.O.T.-Bachelor of Occupational Therapy,Other Backward Classes,Female,132
B.O.T.-Bachelor of Occupational Therapy,Other Backward Classes,Total,228
B.O.T.-Bachelor of Occupational Therapy,Persons with Disability,Male,0
B.O.T.-Bachelor of Occupational Therapy,Persons with Disability,Female,0
B.O.T.-Bachelor of Occupational Therapy,Persons with Disability,Total,0
B.O.T.-Bachelor of Occupational Therapy,Muslim,Male,1
B.O.T.-Bachelor of Occupational Therapy,Muslim,Female,5
B.O.T.-Bachelor of Occupational Therapy,Muslim,Total,6
B.O.T.-Bachelor of Occupational Therapy,Other Minority Communities,Male,38
B.O.T.-Bachelor of Occupational Therapy,Other Minority Communities,Female,30
B.O.T.-Bachelor of Occupational Therapy,Other Minority Communities,Total,68
B.O.T.-Bachelor of Occupational Therapy,EWS,Male,2
B.O.T.-Bachelor of Occupational Therapy,EWS,Female,1
B.O.T.-Bachelor of Occupational Therapy,EWS,Total,3
B.Optom.-Bachelor of Clinical Optometry,All Categories,Male,618
B.Optom.-Bachelor of Clinical Optometry,All Categories,Female,1025
B.Optom.-Bachelor of Clinical Optometry,All Categories,Total,1643
B.Optom.-Bachelor of Clinical Optometry,Scheduled Caste,Male,33
B.Optom.-Bachelor of Clinical Optometry,Scheduled Caste,Female,54
B.Optom.-Bachelor of Clinical Optometry,Scheduled Caste,Total,87
B.Optom.-Bachelor of Clinical Optometry,Scheduled Tribe,Male,12
B.Optom.-Bachelor of Clinical Optometry,Scheduled Tribe,Female,34
B.Optom.-Bachelor of Clinical Optometry,Scheduled Tribe,Total,46
B.Optom.-Bachelor of Clinical Optometry,Other Backward Classes,Male,138
B.Optom.-Bachelor of Clinical Optometry,Other Backward Classes,Female,298
B.Optom.-Bachelor of Clinical Optometry,Other Backward Classes,Total,436
B.Optom.-Bachelor of Clinical Optometry,Persons with Disability,Male,0
B.Optom.-Bachelor of Clinical Optometry,Persons with Disability,Female,0
B.Optom.-Bachelor of Clinical Optometry,Persons with Disability,Total,0
B.Optom.-Bachelor of Clinical Optometry,Muslim,Male,50
B.Optom.-Bachelor of Clinical Optometry,Muslim,Female,74
B.Optom.-Bachelor of Clinical Optometry,Muslim,Total,124
B.Optom.-Bachelor of Clinical Optometry,Other Minority Communities,Male,5
B.Optom.-Bachelor of Clinical Optometry,Other Minority Communities,Female,15
B.Optom.-Bachelor of Clinical Optometry,Other Minority Communities,Total,20
B.Optom.-Bachelor of Clinical Optometry,EWS,Male,0
B.Optom.-Bachelor of Clinical Optometry,EWS,Female,7
B.Optom.-Bachelor of Clinical Optometry,EWS,Total,7
B.P.A.-Bachelor of Performing Arts,All Categories,Male,757
B.P.A.-Bachelor of Performing Arts,All Categories,Female,615
B.P.A.-Bachelor of Performing Arts,All Categories,Total,1372
B.P.A.-Bachelor of Performing Arts,Scheduled Caste,Male,102
B.P.A.-Bachelor of Performing Arts,Scheduled Caste,Female,71
B.P.A.-Bachelor of Performing Arts,Scheduled Caste,Total,173
B.P.A.-Bachelor of Performing Arts,Scheduled Tribe,Male,42
B.P.A.-Bachelor of Performing Arts,Scheduled Tribe,Female,26
B.P.A.-Bachelor of Performing Arts,Scheduled Tribe,Total,68
B.P.A.-Bachelor of Performing Arts,Other Backward Classes,Male,205
B.P.A.-Bachelor of Performing Arts,Other Backward Classes,Female,140
B.P.A.-Bachelor of Performing Arts,Other Backward Classes,Total,345
B.P.A.-Bachelor of Performing Arts,Persons with Disability,Male,6
B.P.A.-Bachelor of Performing Arts,Persons with Disability,Female,4
B.P.A.-Bachelor of Performing Arts,Persons with Disability,Total,10
B.P.A.-Bachelor of Performing Arts,Muslim,Male,7
B.P.A.-Bachelor of Performing Arts,Muslim,Female,4
B.P.A.-Bachelor of Performing Arts,Muslim,Total,11
B.P.A.-Bachelor of Performing Arts,Other Minority Communities,Male,4
B.P.A.-Bachelor of Performing Arts,Other Minority Communities,Female,0
B.P.A.-Bachelor of Performing Arts,Other Minority Communities,Total,4
B.P.A.-Bachelor of Performing Arts,EWS,Male,4
B.P.A.-Bachelor of Performing Arts,EWS,Female,2
B.P.A.-Bachelor of Performing Arts,EWS,Total,6
B.P.E.-Bachelor of Physical Education,All Categories,Male,4868
B.P.E.-Bachelor of Physical Education,All Categories,Female,1445
B.P.E.-Bachelor of Physical Education,All Categories,Total,6313
B.P.E.-Bachelor of Physical Education,Scheduled Caste,Male,552
B.P.E.-Bachelor of Physical Education,Scheduled Caste,Female,197
B.P.E.-Bachelor of Physical Education,Scheduled Caste,Total,749
B.P.E.-Bachelor of Physical Education,Scheduled Tribe,Male,237
B.P.E.-Bachelor of Physical Education,Scheduled Tribe,Female,87
B.P.E.-Bachelor of Physical Education,Scheduled Tribe,Total,324
B.P.E.-Bachelor of Physical Education,Other Backward Classes,Male,1332
B.P.E.-Bachelor of Physical Education,Other Backward Classes,Female,416
B.P.E.-Bachelor of Physical Education,Other Backward Classes,Total,1748
B.P.E.-Bachelor of Physical Education,Persons with Disability,Male,0
B.P.E.-Bachelor of Physical Education,Persons with Disability,Female,0
B.P.E.-Bachelor of Physical Education,Persons with Disability,Total,0
B.P.E.-Bachelor of Physical Education,Muslim,Male,93
B.P.E.-Bachelor of Physical Education,Muslim,Female,12
B.P.E.-Bachelor of Physical Education,Muslim,Total,105
B.P.E.-Bachelor of Physical Education,Other Minority Communities,Male,34
B.P.E.-Bachelor of Physical Education,Other Minority Communities,Female,11
B.P.E.-Bachelor of Physical Education,Other Minority Communities,Total,45
B.P.E.-Bachelor of Physical Education,EWS,Male,27
B.P.E.-Bachelor of Physical Education,EWS,Female,7
B.P.E.-Bachelor of Physical Education,EWS,Total,34
B.P.Ed.-Bachelor of Physical Education,All Categories,Male,12632
B.P.Ed.-Bachelor of Physical Education,All Categories,Female,6148
B.P.Ed.-Bachelor of Physical Education,All Categories,Total,18780
B.P.Ed.-Bachelor of Physical Education,Scheduled Caste,Male,1786
B.P.Ed.-Bachelor of Physical Education,Scheduled Caste,Female,952
B.P.Ed.-Bachelor of Physical Education,Scheduled Caste,Total,2738
B.P.Ed.-Bachelor of Physical Education,Scheduled Tribe,Male,770
B.P.Ed.-Bachelor of Physical Education,Scheduled Tribe,Female,436
B.P.Ed.-Bachelor of Physical Education,Scheduled Tribe,Total,1206
B.P.Ed.-Bachelor of Physical Education,Other Backward Classes,Male,3688
B.P.Ed.-Bachelor of Physical Education,Other Backward Classes,Female,2052
B.P.Ed.-Bachelor of Physical Education,Other Backward Classes,Total,5740
B.P.Ed.-Bachelor of Physical Education,Persons with Disability,Male,0
B.P.Ed.-Bachelor of Physical Education,Persons with Disability,Female,0
B.P.Ed.-Bachelor of Physical Education,Persons with Disability,Total,0
B.P.Ed.-Bachelor of Physical Education,Muslim,Male,218
B.P.Ed.-Bachelor of Physical Education,Muslim,Female,59
B.P.Ed.-Bachelor of Physical Education,Muslim,Total,277
B.P.Ed.-Bachelor of Physical Education,Other Minority Communities,Male,157
B.P.Ed.-Bachelor of Physical Education,Other Minority Communities,Female,114
B.P.Ed.-Bachelor of Physical Education,Other Minority Communities,Total,271
B.P.Ed.-Bachelor of Physical Education,EWS,Male,119
B.P.Ed.-Bachelor of Physical Education,EWS,Female,67
B.P.Ed.-Bachelor of Physical Education,EWS,Total,186
B.P.O-Bachelor of Prosthetics and Orthotics,All Categories,Male,8
B.P.O-Bachelor of Prosthetics and Orthotics,All Categories,Female,19
B.P.O-Bachelor of Prosthetics and Orthotics,All Categories,Total,27
B.P.O-Bachelor of Prosthetics and Orthotics,Scheduled Caste,Male,3
B.P.O-Bachelor of Prosthetics and Orthotics,Scheduled Caste,Female,2
B.P.O-Bachelor of Prosthetics and Orthotics,Scheduled Caste,Total,5
B.P.O-Bachelor of Prosthetics and Orthotics,Scheduled Tribe,Male,0
B.P.O-Bachelor of Prosthetics and Orthotics,Scheduled Tribe,Female,0
B.P.O-Bachelor of Prosthetics and Orthotics,Scheduled Tribe,Total,0
B.P.O-Bachelor of Prosthetics and Orthotics,Other Backward Classes,Male,1
B.P.O-Bachelor of Prosthetics and Orthotics,Other Backward Classes,Female,6
B.P.O-Bachelor of Prosthetics and Orthotics,Other Backward Classes,Total,7
B.P.O-Bachelor of Prosthetics and Orthotics,Persons with Disability,Male,0
B.P.O-Bachelor of Prosthetics and Orthotics,Persons with Disability,Female,0
B.P.O-Bachelor of Prosthetics and Orthotics,Persons with Disability,Total,0
B.P.O-Bachelor of Prosthetics and Orthotics,Muslim,Male,0
B.P.O-Bachelor of Prosthetics and Orthotics,Muslim,Female,0
B.P.O-Bachelor of Prosthetics and Orthotics,Muslim,Total,0
B.P.O-Bachelor of Prosthetics and Orthotics,Other Minority Communities,Male,0
B.P.O-Bachelor of Prosthetics and Orthotics,Other Minority Communities,Female,0
B.P.O-Bachelor of Prosthetics and Orthotics,Other Minority Communities,Total,0
B.P.O-Bachelor of Prosthetics and Orthotics,EWS,Male,0
B.P.O-Bachelor of Prosthetics and Orthotics,EWS,Female,0
B.P.O-Bachelor of Prosthetics and Orthotics,EWS,Total,0
B.P.S.-Bachelor of Professional Studies,All Categories,Male,110
B.P.S.-Bachelor of Professional Studies,All Categories,Female,148
B.P.S.-Bachelor of Professional Studies,All Categories,Total,258
B.P.S.-Bachelor of Professional Studies,Scheduled Caste,Male,1
B.P.S.-Bachelor of Professional Studies,Scheduled Caste,Female,7
B.P.S.-Bachelor of Professional Studies,Scheduled Caste,Total,8
B.P.S.-Bachelor of Professional Studies,Scheduled Tribe,Male,9
B.P.S.-Bachelor of Professional Studies,Scheduled Tribe,Female,3
B.P.S.-Bachelor of Professional Studies,Scheduled Tribe,Total,12
B.P.S.-Bachelor of Professional Studies,Other Backward Classes,Male,9
B.P.S.-Bachelor of Professional Studies,Other Backward Classes,Female,20
B.P.S.-Bachelor of Professional Studies,Other Backward Classes,Total,29
B.P.S.-Bachelor of Professional Studies,Persons with Disability,Male,0
B.P.S.-Bachelor of Professional Studies,Persons with Disability,Female,0
B.P.S.-Bachelor of Professional Studies,Persons with Disability,Total,0
B.P.S.-Bachelor of Professional Studies,Muslim,Male,5
B.P.S.-Bachelor of Professional Studies,Muslim,Female,4
B.P.S.-Bachelor of Professional Studies,Muslim,Total,9
B.P.S.-Bachelor of Professional Studies,Other Minority Communities,Male,9
B.P.S.-Bachelor of Professional Studies,Other Minority Communities,Female,4
B.P.S.-Bachelor of Professional Studies,Other Minority Communities,Total,13
B.P.S.-Bachelor of Professional Studies,EWS,Male,0
B.P.S.-Bachelor of Professional Studies,EWS,Female,0
B.P.S.-Bachelor of Professional Studies,EWS,Total,0
B.P.T.-Bachelor of Physiotherapy,All Categories,Male,4377
B.P.T.-Bachelor of Physiotherapy,All Categories,Female,9654
B.P.T.-Bachelor of Physiotherapy,All Categories,Total,14031
B.P.T.-Bachelor of Physiotherapy,Scheduled Caste,Male,428
B.P.T.-Bachelor of Physiotherapy,Scheduled Caste,Female,793
B.P.T.-Bachelor of Physiotherapy,Scheduled Caste,Total,1221
B.P.T.-Bachelor of Physiotherapy,Scheduled Tribe,Male,122
B.P.T.-Bachelor of Physiotherapy,Scheduled Tribe,Female,202
B.P.T.-Bachelor of Physiotherapy,Scheduled Tribe,Total,324
B.P.T.-Bachelor of Physiotherapy,Other Backward Classes,Male,1193
B.P.T.-Bachelor of Physiotherapy,Other Backward Classes,Female,2453
B.P.T.-Bachelor of Physiotherapy,Other Backward Classes,Total,3646
B.P.T.-Bachelor of Physiotherapy,Persons with Disability,Male,0
B.P.T.-Bachelor of Physiotherapy,Persons with Disability,Female,0
B.P.T.-Bachelor of Physiotherapy,Persons with Disability,Total,0
B.P.T.-Bachelor of Physiotherapy,Muslim,Male,215
B.P.T.-Bachelor of Physiotherapy,Muslim,Female,411
B.P.T.-Bachelor of Physiotherapy,Muslim,Total,626
B.P.T.-Bachelor of Physiotherapy,Other Minority Communities,Male,150
B.P.T.-Bachelor of Physiotherapy,Other Minority Communities,Female,364
B.P.T.-Bachelor of Physiotherapy,Other Minority Communities,Total,514
B.P.T.-Bachelor of Physiotherapy,EWS,Male,24
B.P.T.-Bachelor of Physiotherapy,EWS,Female,87
B.P.T.-Bachelor of Physiotherapy,EWS,Total,111
B.Pharm.(Ayu.) -Bachelor of Ayurved in Pharmacy,All Categories,Male,180
B.Pharm.(Ayu.) -Bachelor of Ayurved in Pharmacy,All Categories,Female,157
B.Pharm.(Ayu.) -Bachelor of Ayurved in Pharmacy,All Categories,Total,337
B.Pharm.(Ayu.) -Bachelor of Ayurved in Pharmacy,Scheduled Caste,Male,27
B.Pharm.(Ayu.) -Bachelor of Ayurved in Pharmacy,Scheduled Caste,Female,17
B.Pharm.(Ayu.) -Bachelor of Ayurved in Pharmacy,Scheduled Caste,Total,44
B.Pharm.(Ayu.) -Bachelor of Ayurved in Pharmacy,Scheduled Tribe,Male,3
B.Pharm.(Ayu.) -Bachelor of Ayurved in Pharmacy,Scheduled Tribe,Female,11
B.Pharm.(Ayu.) -Bachelor of Ayurved in Pharmacy,Scheduled Tribe,Total,14
B.Pharm.(Ayu.) -Bachelor of Ayurved in Pharmacy,Other Backward Classes,Male,65
B.Pharm.(Ayu.) -Bachelor of Ayurved in Pharmacy,Other Backward Classes,Female,63
B.Pharm.(Ayu.) -Bachelor of Ayurved in Pharmacy,Other Backward Classes,Total,128
B.Pharm.(Ayu.) -Bachelor of Ayurved in Pharmacy,Persons with Disability,Male,0
B.Pharm.(Ayu.) -Bachelor of Ayurved in Pharmacy,Persons with Disability,Female,0
B.Pharm.(Ayu.) -Bachelor of Ayurved in Pharmacy,Persons with Disability,Total,0
B.Pharm.(Ayu.) -Bachelor of Ayurved in Pharmacy,Muslim,Male,8
B.Pharm.(Ayu.) -Bachelor of Ayurved in Pharmacy,Muslim,Female,12
B.Pharm.(Ayu.) -Bachelor of Ayurved in Pharmacy,Muslim,Total,20
B.Pharm.(Ayu.) -Bachelor of Ayurved in Pharmacy,Other Minority Communities,Male,3
B.Pharm.(Ayu.) -Bachelor of Ayurved in Pharmacy,Other Minority Communities,Female,4
B.Pharm.(Ayu.) -Bachelor of Ayurved in Pharmacy,Other Minority Communities,Total,7
B.Pharm.(Ayu.) -Bachelor of Ayurved in Pharmacy,EWS,Male,8
B.Pharm.(Ayu.) -Bachelor of Ayurved in Pharmacy,EWS,Female,11
B.Pharm.(Ayu.) -Bachelor of Ayurved in Pharmacy,EWS,Total,19
B.Pharm.-Bachelor of Pharmacy,All Categories,Male,40200
B.Pharm.-Bachelor of Pharmacy,All Categories,Female,29812
B.Pharm.-Bachelor of Pharmacy,All Categories,Total,70012
B.Pharm.-Bachelor of Pharmacy,Scheduled Caste,Male,3486
B.Pharm.-Bachelor of Pharmacy,Scheduled Caste,Female,3265
B.Pharm.-Bachelor of Pharmacy,Scheduled Caste,Total,6751
B.Pharm.-Bachelor of Pharmacy,Scheduled Tribe,Male,1179
B.Pharm.-Bachelor of Pharmacy,Scheduled Tribe,Female,1037
B.Pharm.-Bachelor of Pharmacy,Scheduled Tribe,Total,2216
B.Pharm.-Bachelor of Pharmacy,Other Backward Classes,Male,14885
B.Pharm.-Bachelor of Pharmacy,Other Backward Classes,Female,11028
B.Pharm.-Bachelor of Pharmacy,Other Backward Classes,Total,25913
B.Pharm.-Bachelor of Pharmacy,Persons with Disability,Male,44
B.Pharm.-Bachelor of Pharmacy,Persons with Disability,Female,47
B.Pharm.-Bachelor of Pharmacy,Persons with Disability,Total,91
